Gene	Tissue	mean_ASE
CHM	Artery - Coronary	0
CYSLTR1	Artery - Coronary	0.0833333333333333
TCEAL2	Artery - Coronary	0.1
CD99P1	Artery - Coronary	0.25
GEMIN8	Artery - Coronary	0.222222222222222
CDKL5	Artery - Coronary	0.125
PJA1	Artery - Coronary	0.0294117647058824
WDR45	Artery - Coronary	0
KLHL15	Artery - Coronary	0
SASH3	Artery - Coronary	0.0740740740740741
VSIG4	Artery - Coronary	0.00359066427289048
ARMCX3	Artery - Coronary	0.0338983050847458
UBQLN2	Artery - Coronary	0.0740740740740741
PLP1	Artery - Coronary	0.207547169811321
MAMLD1	Artery - Coronary	0.0476190476190476
MED14	Artery - Coronary	0.181818181818182
HAUS7	Artery - Coronary	0
ARMCX1	Artery - Coronary	0
NLGN4X	Artery - Coronary	0.142857142857143
SUV39H1	Artery - Coronary	0
DIPK2B	Artery - Coronary	0.0734463276836158
AVPR2	Artery - Coronary	0
FMR1	Artery - Coronary	0.0454545454545455
TNMD	Artery - Coronary	0.0625
BRWD3	Artery - Coronary	0.0769230769230769
DHRSX	Artery - Coronary	0.5
PLXNB3-AS1	Artery - Coronary	0.214285714285714
ZNF81	Artery - Coronary	0.111111111111111
SLITRK4	Artery - Coronary	0
PABIR2	Artery - Coronary	0
TSC22D3	Artery - Coronary	0.0490196078431373
UTP14A	Artery - Tibial	0.0882352941176471
JADE3	Artery - Tibial	0
TSPAN7	Artery - Tibial	0.0563380281690141
ARMCX2	Artery - Tibial	0.0158730158730159
LDOC1	Artery - Tibial	0.0435393258426966
TSPAN6	Artery - Tibial	0
HCFC1	Artery - Tibial	0.078125
MBTPS2	Artery - Tibial	0.0357142857142857
ABCD1	Artery - Tibial	0.03125
BCLAF3	Artery - Tibial	0.125
RBM3	Artery - Tibial	0.0454545454545455
FMR1	Artery - Tibial	0.037037037037037
SYAP1	Artery - Tibial	0
EOLA1	Artery - Tibial	0.125
PPP2R3B	Artery - Tibial	0.137931034482759
TCEAL7	Artery - Tibial	0.0666666666666667
ZC4H2	Artery - Tibial	0
CETN2	Artery - Tibial	0
ARMCX1	Artery - Tibial	0.0288461538461538
ZBED1	Artery - Tibial	0.388888888888889
ZNF275	Artery - Tibial	0
CHRDL1	Artery - Tibial	0.0173913043478261
MMGT1	Artery - Tibial	0.0333333333333333
IRAK1	Artery - Tibial	0.0217391304347826
CDKL5	Artery - Tibial	0
MECP2	Artery - Tibial	0
VSIG4	Artery - Tibial	0.00704225352112676
SUV39H1	Artery - Tibial	0
TMEM187	Artery - Tibial	0.0454545454545455
TCEAL4	Artery - Tibial	0.0363007778738116
MAGED2	Artery - Tibial	0.0335195530726257
SASH3	Artery - Tibial	0
HAUS7	Artery - Tibial	0.125
FHL1	Artery - Tibial	0.0708406819517931
TIMP1	Artery - Tibial	0.0283097418817652
KLHL15	Artery - Tibial	0.0625
OCRL	Artery - Tibial	0.0909090909090909
SRPX	Artery - Tibial	0.0540540540540541
PLP1	Artery - Tibial	0.0526315789473684
TCEAL2	Artery - Tibial	0.0987654320987654
CYBB	Artery - Tibial	0
CHM	Artery - Tibial	0
NSDHL	Artery - Tibial	0.0285714285714286
CA5B	Artery - Tibial	0.208333333333333
TAFAZZIN	Artery - Tibial	0.0294117647058824
GRIA3	Artery - Tibial	0
NAA10	Artery - Tibial	0.1875
GYG2	Artery - Tibial	0.125
HUWE1	Artery - Tibial	0
ARMCX3	Artery - Tibial	0.0459770114942529
CSF2RA	Artery - Tibial	0.25
SMC1A	Artery - Tibial	0
TBC1D25	Artery - Tibial	0.0555555555555556
EOLA1-DT	Artery - Tibial	0
SMS	Artery - Tibial	0
DHRSX	Artery - Tibial	0.260869565217391
ZBTB33	Artery - Tibial	0
PABIR2	Artery - Tibial	0.025
APOO	Artery - Tibial	0
RLIM	Artery - Tibial	0.0454545454545455
DNASE1L1	Artery - Tibial	0.0588235294117647
TSC22D3	Artery - Tibial	0.0297308155885898
TCEANC	Artery - Tibial	0.222222222222222
GPX1P1	Artery - Tibial	0
PGK1	Breast - Mammary Tissue	0
TMEM187	Breast - Mammary Tissue	0.121212121212121
CDKL5	Breast - Mammary Tissue	0
DMD	Breast - Mammary Tissue	0
SLC25A43	Breast - Mammary Tissue	0.0253164556962025
CLCN4	Breast - Mammary Tissue	0
HAUS7	Breast - Mammary Tissue	0.0909090909090909
LAMP2	Breast - Mammary Tissue	0.0205128205128205
FAM120C	Breast - Mammary Tissue	0.454545454545455
TSPAN7	Breast - Mammary Tissue	0
MAMLD1	Breast - Mammary Tissue	0
PRKX	Breast - Mammary Tissue	0.0625
MAGED2	Breast - Mammary Tissue	0.0222222222222222
ABCD1	Breast - Mammary Tissue	0
LINC01278	Breast - Mammary Tissue	0.0377358490566038
LDOC1	Breast - Mammary Tissue	0.0327868852459016
PTCHD1	Breast - Mammary Tissue	0.0909090909090909
OCRL	Breast - Mammary Tissue	0
STEEP1	Breast - Mammary Tissue	0.0192307692307692
IRAK1	Breast - Mammary Tissue	0.0408163265306122
GRIPAP1	Breast - Mammary Tissue	0.0566037735849057
GEMIN8	Breast - Mammary Tissue	0
TSPAN6	Breast - Mammary Tissue	0.00595238095238095
COL4A6	Breast - Mammary Tissue	0.0357142857142857
ATP6AP1	Breast - Mammary Tissue	0
PRPS2	Breast - Mammary Tissue	0.0526315789473684
BCLAF3	Breast - Mammary Tissue	0
CFP	Breast - Mammary Tissue	0
STARD8	Breast - Mammary Tissue	0.0294117647058824
TCEAL2	Breast - Mammary Tissue	0
SLC25A6	Breast - Mammary Tissue	0.427527405602923
CYBB	Breast - Mammary Tissue	0.0158730158730159
ARMCX1	Breast - Mammary Tissue	0.0462962962962963
EOLA1	Breast - Mammary Tissue	0.0869565217391304
VSIG4	Breast - Mammary Tissue	0.00479233226837061
SHROOM4	Breast - Mammary Tissue	0
LINC01560	Breast - Mammary Tissue	0
ZNF275	Breast - Mammary Tissue	0
DDX3X	Breast - Mammary Tissue	0.280788177339901
ZBED1	Breast - Mammary Tissue	0.311688311688312
RPL36A	Breast - Mammary Tissue	0
STAG2	Breast - Mammary Tissue	0.111111111111111
ACOT9	Breast - Mammary Tissue	0.0625
ZMAT1	Breast - Mammary Tissue	0.075
TNMD	Breast - Mammary Tissue	0
PLXNA3	Breast - Mammary Tissue	0.0476190476190476
TCEAL4	Breast - Mammary Tissue	0.0248175182481752
AVPR2	Breast - Mammary Tissue	0
PJA1	Breast - Mammary Tissue	0
PPP2R3B	Breast - Mammary Tissue	0.303030303030303
SYAP1	Breast - Mammary Tissue	0.2
DLG3	Breast - Mammary Tissue	0.0731707317073171
SASH3	Breast - Mammary Tissue	0
PHF8	Breast - Mammary Tissue	0
ATRX	Breast - Mammary Tissue	0
CA5BP1	Breast - Mammary Tissue	0
MECP2	Breast - Mammary Tissue	0.0555555555555556
CD99P1	Breast - Mammary Tissue	0.304347826086957
ZRSR2	Breast - Mammary Tissue	0
TAFAZZIN	Breast - Mammary Tissue	0.0350877192982456
UTP14A	Breast - Mammary Tissue	0.0392156862745098
ZDHHC9	Breast - Mammary Tissue	0.0465116279069767
CD99	Breast - Mammary Tissue	0.265379975874548
ARAF	Breast - Mammary Tissue	0
RBM3	Breast - Mammary Tissue	0.0136986301369863
F8	Breast - Mammary Tissue	0.0153846153846154
APOO	Breast - Mammary Tissue	0
MBTPS2	Breast - Mammary Tissue	0
ARSD	Breast - Mammary Tissue	0.123711340206186
VMA21	Breast - Mammary Tissue	0.0759493670886076
TMSB4X	Breast - Mammary Tissue	0.0833333333333333
CA5B	Breast - Mammary Tissue	0.25
BRWD3	Breast - Mammary Tissue	0
BTK	Breast - Mammary Tissue	0
MED14	Breast - Mammary Tissue	0.107142857142857
APEX2	Breast - Mammary Tissue	0
SUV39H1	Breast - Mammary Tissue	0.0555555555555556
PLXNB3	Breast - Mammary Tissue	0.0793650793650794
PABIR2	Breast - Mammary Tissue	0.0185185185185185
ZNF449	Breast - Mammary Tissue	0.0833333333333333
CHRDL1	Breast - Mammary Tissue	0.00809716599190283
SLC25A5	Breast - Mammary Tissue	0.0386740331491713
GRPR	Breast - Mammary Tissue	0.0909090909090909
NSDHL	Breast - Mammary Tissue	0.0204081632653061
MID1IP1	Breast - Mammary Tissue	0
SMS	Breast - Mammary Tissue	0
MMGT1	Breast - Mammary Tissue	0.05
NAA10	Breast - Mammary Tissue	0.0652173913043478
ZNF81	Breast - Mammary Tissue	0.0909090909090909
UBQLN2	Breast - Mammary Tissue	0.0526315789473684
MTMR1	Breast - Mammary Tissue	0.04
TCEAL7	Breast - Mammary Tissue	0
SMC1A	Breast - Mammary Tissue	0.272727272727273
RLIM	Breast - Mammary Tissue	0.0444444444444444
XIAP	Breast - Mammary Tissue	0
ARMCX3	Breast - Mammary Tissue	0.0208333333333333
ZBTB33	Breast - Mammary Tissue	0.0612244897959184
ARMCX2	Breast - Mammary Tissue	0.0461538461538462
AKAP17A	Breast - Mammary Tissue	0.5
MAOA	Breast - Mammary Tissue	0.0473933649289099
RPGR	Breast - Mammary Tissue	0
FHL1	Breast - Mammary Tissue	0.0377668308702791
TFE3	Breast - Mammary Tissue	0.0161290322580645
PDZD4	Breast - Mammary Tissue	0
TIMP1	Breast - Mammary Tissue	0.0291777188328912
FMR1	Breast - Mammary Tissue	0.0434782608695652
ARHGAP4	Breast - Mammary Tissue	0.0217391304347826
RAB40A	Breast - Mammary Tissue	0
CCDC22	Breast - Mammary Tissue	0
BGN	Breast - Mammary Tissue	0.0072463768115942
TMEM47	Breast - Mammary Tissue	0.0504201680672269
DHRSX	Breast - Mammary Tissue	0.292682926829268
KLHL15	Breast - Mammary Tissue	0
CXorf38	Breast - Mammary Tissue	0.0857142857142857
IDS	Breast - Mammary Tissue	0.0338983050847458
SPRY3	Breast - Mammary Tissue	0
HMGB3	Breast - Mammary Tissue	0.0588235294117647
TXLNG	Breast - Mammary Tissue	0.245614035087719
ANOS1	Breast - Mammary Tissue	0
COX7B	Breast - Mammary Tissue	0
GYG2	Breast - Mammary Tissue	0.491017964071856
REPS2	Breast - Mammary Tissue	0
ATP7A	Breast - Mammary Tissue	0.0833333333333333
TSC22D3	Breast - Mammary Tissue	0.0190023752969121
CSF2RA	Breast - Mammary Tissue	0.28
OPHN1	Breast - Mammary Tissue	0
SMIM10	Breast - Mammary Tissue	0
FAM199X	Breast - Mammary Tissue	0
GRIA3	Breast - Mammary Tissue	0
WDR45	Breast - Mammary Tissue	0
CYSLTR1	Breast - Mammary Tissue	0
NAP1L3	Breast - Mammary Tissue	0
CHM	Breast - Mammary Tissue	0.0952380952380952
MXRA5	Breast - Mammary Tissue	0.032258064516129
SRPX	Breast - Mammary Tissue	0.0196078431372549
TAB3	Breast - Mammary Tissue	0
GAB3	Breast - Mammary Tissue	0
KLF8	Breast - Mammary Tissue	0
GTPBP6	Breast - Mammary Tissue	0.398496240601504
PLXNB3-AS1	Breast - Mammary Tissue	0.166666666666667
SSR4	Breast - Mammary Tissue	0.12
TBC1D25	Breast - Mammary Tissue	0.0769230769230769
DNASE1L1	Breast - Mammary Tissue	0.037037037037037
NHSL2	Breast - Mammary Tissue	0
FAM3A	Breast - Mammary Tissue	0.0380952380952381
HCFC1	Breast - Mammary Tissue	0.105263157894737
GPX1P1	Breast - Mammary Tissue	0
EOLA1-DT	Breast - Mammary Tissue	0.0416666666666667
DIPK2B	Breast - Mammary Tissue	0.157894736842105
FTX	Breast - Mammary Tissue	0.0170940170940171
TIMM17B	Breast - Mammary Tissue	0
TBL1X	Breast - Mammary Tissue	0.0697674418604651
SNX12	Breast - Mammary Tissue	0.0263157894736842
PLCXD1	Breast - Mammary Tissue	0.157894736842105
HUWE1	Breast - Mammary Tissue	0
NLGN4X	Breast - Mammary Tissue	0
SYAP1	Esophagus - Muscularis	0.166666666666667
ATRX	Esophagus - Muscularis	0
CETN2	Esophagus - Muscularis	0
CYSLTR1	Esophagus - Muscularis	0
BCLAF3	Esophagus - Muscularis	0
SASH3	Esophagus - Muscularis	0
TCEAL2	Esophagus - Muscularis	0.00366300366300366
LINC01278	Esophagus - Muscularis	0
CFP	Esophagus - Muscularis	0
TFE3	Esophagus - Muscularis	0.0157894736842105
TCEAL7	Esophagus - Muscularis	0
ARAF	Esophagus - Muscularis	0
MAGED2	Esophagus - Muscularis	0.0152671755725191
PGK1	Esophagus - Muscularis	0
TXLNG	Esophagus - Muscularis	0.1
CD99P1	Esophagus - Muscularis	0.25
MAMLD1	Esophagus - Muscularis	0.0588235294117647
MED14	Esophagus - Muscularis	0.0476190476190476
PLXNA3	Esophagus - Muscularis	0
NAP1L3	Esophagus - Muscularis	0
ARMCX3	Esophagus - Muscularis	0.0116279069767442
ARSD	Esophagus - Muscularis	0.166666666666667
FAM120C	Esophagus - Muscularis	0.5
ZNF630	Esophagus - Muscularis	0
HDX	Esophagus - Muscularis	0
CDKL5	Esophagus - Muscularis	0
TSPAN7	Esophagus - Muscularis	0
FMR1	Esophagus - Muscularis	0.015625
GRPR	Esophagus - Muscularis	0
MTMR1	Esophagus - Muscularis	0
PRPS2	Esophagus - Muscularis	0
UTP14A	Esophagus - Muscularis	0
VSIG4	Esophagus - Muscularis	0.0359712230215827
PLP1	Esophagus - Muscularis	0.144736842105263
RAB40A	Esophagus - Muscularis	0
TENM1	Esophagus - Muscularis	0
ZMAT1	Esophagus - Muscularis	0
PABIR2	Esophagus - Muscularis	0
TAB3	Esophagus - Muscularis	0.0833333333333333
UBQLN2	Esophagus - Muscularis	0.0151515151515152
MBTPS2	Esophagus - Muscularis	0
GEMIN8	Esophagus - Muscularis	0.181818181818182
PJA1	Esophagus - Muscularis	0
NHSL2	Esophagus - Muscularis	0
SRPX	Esophagus - Muscularis	0.0136986301369863
AVPR2	Esophagus - Muscularis	0
CHM	Esophagus - Muscularis	0.0769230769230769
SUV39H1	Esophagus - Muscularis	0.111111111111111
EOLA1	Esophagus - Muscularis	0
ZNF81	Esophagus - Muscularis	0
DIPK2B	Esophagus - Muscularis	0.260869565217391
ATP7A	Esophagus - Muscularis	0.0526315789473684
CA5B	Esophagus - Muscularis	0.25
BTK	Esophagus - Muscularis	0.0909090909090909
GPX1P1	Esophagus - Muscularis	0
ABCD1	Esophagus - Muscularis	0.0138888888888889
KLHL15	Esophagus - Muscularis	0
PCSK1N	Esophagus - Muscularis	0.0769230769230769
ARMCX2	Esophagus - Muscularis	0.0357142857142857
PLXNB3-AS1	Esophagus - Muscularis	0
RLIM	Esophagus - Muscularis	0
WDR45	Esophagus - Muscularis	0
MID1IP1	Esophagus - Muscularis	0.0833333333333333
TSC22D3	Esophagus - Muscularis	0.0116504854368932
ARMCX1	Esophagus - Muscularis	0.0140845070422535
DHRSX	Esophagus - Muscularis	0.382352941176471
GRIPAP1	Heart - Atrial Appendage	0
LINC01278	Heart - Atrial Appendage	0
CLCN4	Heart - Atrial Appendage	0
OCRL	Heart - Atrial Appendage	0.0357142857142857
SYAP1	Heart - Atrial Appendage	0.111111111111111
RBM3	Heart - Atrial Appendage	0
VSIG4	Heart - Atrial Appendage	0.0148305084745763
COL4A6	Heart - Atrial Appendage	0
BTK	Heart - Atrial Appendage	0
DLG3	Heart - Atrial Appendage	0
ARMCX3	Heart - Atrial Appendage	0
ZMAT1	Heart - Atrial Appendage	0
TCEAL4	Heart - Atrial Appendage	0.0314606741573034
GEMIN8	Heart - Atrial Appendage	0
ATRX	Heart - Atrial Appendage	0
TCEAL2	Heart - Atrial Appendage	0.0666666666666667
PLXNB3	Heart - Atrial Appendage	0
ASB11	Heart - Atrial Appendage	0.0161290322580645
EOLA1	Heart - Atrial Appendage	0
SHROOM4	Heart - Atrial Appendage	0
CD99	Heart - Atrial Appendage	0.237762237762238
STARD8	Heart - Atrial Appendage	0.0789473684210526
APOOL	Heart - Atrial Appendage	0
CA5BP1	Heart - Atrial Appendage	0
LAMP2	Heart - Atrial Appendage	0.0175438596491228
MAOA	Heart - Atrial Appendage	0.0224719101123595
TMEM187	Heart - Atrial Appendage	0.153846153846154
TCEAL7	Heart - Atrial Appendage	0
RLIM	Heart - Atrial Appendage	0.0416666666666667
PHF8	Heart - Atrial Appendage	0.0476190476190476
ABCD1	Heart - Atrial Appendage	0.0357142857142857
CXorf38	Heart - Atrial Appendage	0.25
HMGB3	Heart - Atrial Appendage	0
PJA1	Heart - Atrial Appendage	0.0303030303030303
AVPR2	Heart - Atrial Appendage	0
IGSF1	Heart - Atrial Appendage	0.0188679245283019
FTX	Heart - Atrial Appendage	0
PABIR2	Heart - Atrial Appendage	0
SLC25A43	Heart - Atrial Appendage	0
PPP2R3B	Heart - Atrial Appendage	0.457142857142857
ZNF449	Heart - Atrial Appendage	0.0588235294117647
SLC25A6	Heart - Atrial Appendage	0.449622166246851
MAGED2	Heart - Atrial Appendage	0.0144508670520231
TAFAZZIN	Heart - Atrial Appendage	0
LDOC1	Heart - Atrial Appendage	0.0392156862745098
MAMLD1	Heart - Atrial Appendage	0.133333333333333
SMIM10	Heart - Atrial Appendage	0
IDS	Heart - Atrial Appendage	0.015625
DMD	Heart - Atrial Appendage	0
CFP	Heart - Atrial Appendage	0.0212765957446809
DDX3X	Heart - Atrial Appendage	0.247787610619469
SRPK3	Heart - Atrial Appendage	0
ARHGAP4	Heart - Atrial Appendage	0.04
NSDHL	Heart - Atrial Appendage	0.0158730158730159
F8	Heart - Atrial Appendage	0.0810810810810811
BGN	Heart - Atrial Appendage	0.0274181264280274
SNX12	Heart - Atrial Appendage	0.0512820512820513
SLC25A5	Heart - Atrial Appendage	0.0133333333333333
ARMCX1	Heart - Atrial Appendage	0.0102040816326531
CHRDL1	Heart - Atrial Appendage	0
CYBB	Heart - Atrial Appendage	0.0163934426229508
CA5B	Heart - Atrial Appendage	0.214285714285714
PGK1	Heart - Atrial Appendage	0
MTMR1	Heart - Atrial Appendage	0.04
TSPAN7	Heart - Atrial Appendage	0.0422077922077922
MED14	Heart - Atrial Appendage	0.0714285714285714
EOLA1-DT	Heart - Atrial Appendage	0
PRPS2	Heart - Atrial Appendage	0
FMR1	Heart - Atrial Appendage	0.0232558139534884
GYG2	Heart - Atrial Appendage	0.466666666666667
KCND1	Heart - Atrial Appendage	0
TSPAN6	Heart - Atrial Appendage	0
STEEP1	Heart - Atrial Appendage	0
PLXNA3	Heart - Atrial Appendage	0
ACOT9	Heart - Atrial Appendage	0
TFE3	Heart - Atrial Appendage	0.0235294117647059
TXLNG	Heart - Atrial Appendage	0.266666666666667
HCFC1	Heart - Atrial Appendage	0.0408163265306122
ZNF275	Heart - Atrial Appendage	0
PLP1	Heart - Atrial Appendage	0
ARSD	Heart - Atrial Appendage	0.166666666666667
XIAP	Heart - Atrial Appendage	0
MBTPS2	Heart - Atrial Appendage	0
SMS	Heart - Atrial Appendage	0
TMEM47	Heart - Atrial Appendage	0
MID1IP1	Heart - Atrial Appendage	0.1
ZRSR2	Heart - Atrial Appendage	0.0909090909090909
MMGT1	Heart - Atrial Appendage	0
UBQLN2	Heart - Atrial Appendage	0.0638297872340425
TIMM17B	Heart - Atrial Appendage	0
UTP14A	Heart - Atrial Appendage	0
ZBED1	Heart - Atrial Appendage	0.397058823529412
SRPX	Heart - Atrial Appendage	0.0405405405405405
CCDC22	Heart - Atrial Appendage	0
CHM	Heart - Atrial Appendage	0.1
DIPK2B	Heart - Atrial Appendage	0.266666666666667
AKAP17A	Heart - Atrial Appendage	0.368421052631579
TBC1D25	Heart - Atrial Appendage	0.0909090909090909
ARMCX2	Heart - Atrial Appendage	0
SASH3	Heart - Atrial Appendage	0
TMSB4X	Heart - Atrial Appendage	0.1
NAA10	Heart - Atrial Appendage	0.194444444444444
SUV39H1	Heart - Atrial Appendage	0
SSR4	Heart - Atrial Appendage	0.0526315789473684
NAP1L3	Heart - Atrial Appendage	0.0769230769230769
SMC1A	Heart - Atrial Appendage	0
CDKL5	Heart - Atrial Appendage	0
TSC22D3	Heart - Atrial Appendage	0.04860088365243
ZBTB33	Heart - Atrial Appendage	0
VMA21	Heart - Atrial Appendage	0
DHRSX	Heart - Atrial Appendage	0.402985074626866
DNASE1L1	Heart - Atrial Appendage	0
FAM120C	Heart - Atrial Appendage	0.444444444444444
MECP2	Heart - Atrial Appendage	0
FHL1	Heart - Atrial Appendage	0.016142735768904
NLGN4X	Heart - Atrial Appendage	0.0714285714285714
HUWE1	Heart - Atrial Appendage	0.0384615384615385
ZDHHC9	Heart - Atrial Appendage	0.05
GPX1P1	Heart - Atrial Appendage	0
APOO	Heart - Atrial Appendage	0
PCSK1N	Heart - Atrial Appendage	0
MXRA5	Heart - Atrial Appendage	0.04
CSF2RA	Heart - Atrial Appendage	0.363636363636364
TBL1X	Heart - Atrial Appendage	0.111111111111111
GAB3	Heart - Atrial Appendage	0
FAM3A	Heart - Atrial Appendage	0.0144927536231884
TIMP1	Heart - Atrial Appendage	0.0283018867924528
TAB3	Heart - Atrial Appendage	0
GTPBP6	Heart - Atrial Appendage	0.477124183006536
WDR13	Heart - Atrial Appendage	0
IRAK1	Heart - Atrial Appendage	0.0185185185185185
SRPK3	Heart - Left Ventricle	0
STEEP1	Heart - Left Ventricle	0
NLGN4X	Heart - Left Ventricle	0.111111111111111
RBM3	Heart - Left Ventricle	0.2
LAMP2	Heart - Left Ventricle	0.0185185185185185
SLC25A43	Heart - Left Ventricle	0.125
TIMP1	Heart - Left Ventricle	0.0402684563758389
ARMCX1	Heart - Left Ventricle	0
HMGB3	Heart - Left Ventricle	0
STARD8	Heart - Left Ventricle	0.08
APOOL	Heart - Left Ventricle	0
TCEAL4	Heart - Left Ventricle	0.0158102766798419
LINC01278	Heart - Left Ventricle	0.05
MAMLD1	Heart - Left Ventricle	0.111111111111111
CA5BP1	Heart - Left Ventricle	0.25
PABIR2	Heart - Left Ventricle	0
ZMAT1	Heart - Left Ventricle	0
MED14	Heart - Left Ventricle	0
DLG3	Heart - Left Ventricle	0
ZNF449	Heart - Left Ventricle	0
SLC25A5	Heart - Left Ventricle	0.0190735694822888
SLC25A6	Heart - Left Ventricle	0.48729792147806
CLCN4	Heart - Left Ventricle	0
UTP14A	Heart - Left Ventricle	0
SSR4	Heart - Left Ventricle	0.105263157894737
GAB3	Heart - Left Ventricle	0
TIMM17B	Heart - Left Ventricle	0
FTX	Heart - Left Ventricle	0.0434782608695652
SMC1A	Heart - Left Ventricle	0.0909090909090909
ZBED1	Heart - Left Ventricle	0.295454545454545
ATRX	Heart - Left Ventricle	0.0526315789473684
PPP2R3B	Heart - Left Ventricle	0.423076923076923
PLP1	Heart - Left Ventricle	0
FMR1	Heart - Left Ventricle	0
GRIPAP1	Heart - Left Ventricle	0.0303030303030303
BGN	Heart - Left Ventricle	0.0215827338129496
LDOC1	Heart - Left Ventricle	0
VSIG4	Heart - Left Ventricle	0.00943396226415094
EOLA1	Heart - Left Ventricle	0
MAOA	Heart - Left Ventricle	0.00904977375565611
TSPAN7	Heart - Left Ventricle	0.0543478260869565
SRPX	Heart - Left Ventricle	0.0588235294117647
PGK1	Heart - Left Ventricle	0
F8	Heart - Left Ventricle	0.132075471698113
XIAP	Heart - Left Ventricle	0.0769230769230769
EFHC2	Heart - Left Ventricle	0
TBC1D25	Heart - Left Ventricle	0
MAGED2	Heart - Left Ventricle	0.02
GPX1P1	Heart - Left Ventricle	0
OCRL	Heart - Left Ventricle	0
ABCD1	Heart - Left Ventricle	0
ZNF81	Heart - Left Ventricle	0
ZNF275	Heart - Left Ventricle	0
TXLNG	Heart - Left Ventricle	0.125
DDX3X	Heart - Left Ventricle	0.253012048192771
COL4A6	Heart - Left Ventricle	0
DMD	Heart - Left Ventricle	0.104166666666667
CCDC22	Heart - Left Ventricle	0.0666666666666667
CDKL5	Heart - Left Ventricle	0
ARHGAP4	Heart - Left Ventricle	0
DIPK2B	Heart - Left Ventricle	0.155555555555556
ARSD	Heart - Left Ventricle	0.0625
SHROOM4	Heart - Left Ventricle	0.176470588235294
SUV39H1	Heart - Left Ventricle	0.0909090909090909
WDR13	Heart - Left Ventricle	0
ACOT9	Heart - Left Ventricle	0
UBQLN2	Heart - Left Ventricle	0.0350877192982456
GABRE	Heart - Left Ventricle	0
APOO	Heart - Left Ventricle	0
ARAF	Heart - Left Ventricle	0
PHF8	Heart - Left Ventricle	0
HCFC1	Heart - Left Ventricle	0.12
ATP6AP1	Heart - Left Ventricle	0
DHRSX	Heart - Left Ventricle	0.282051282051282
PJA1	Heart - Left Ventricle	0
VMA21	Heart - Left Ventricle	0.0384615384615385
CHRDL1	Heart - Left Ventricle	0
SMS	Heart - Left Ventricle	0
TMEM187	Heart - Left Ventricle	0
IDS	Heart - Left Ventricle	0.03125
TFE3	Heart - Left Ventricle	0.0526315789473684
ARMCX3	Heart - Left Ventricle	0.03125
GTPBP6	Heart - Left Ventricle	0.432098765432099
RLIM	Heart - Left Ventricle	0
MBTPS2	Heart - Left Ventricle	0
NSDHL	Heart - Left Ventricle	0.0227272727272727
MECP2	Heart - Left Ventricle	0.0588235294117647
TSPAN6	Heart - Left Ventricle	0
AKAP17A	Heart - Left Ventricle	0.463414634146341
TAFAZZIN	Heart - Left Ventricle	0
HUWE1	Heart - Left Ventricle	0.0454545454545455
NAA10	Heart - Left Ventricle	0.210526315789474
CYBB	Heart - Left Ventricle	0
AVPR2	Heart - Left Ventricle	0
TSC22D3	Heart - Left Ventricle	0.02734375
CD99	Heart - Left Ventricle	0.166666666666667
ZNF41	Heart - Left Ventricle	0
IRAK1	Heart - Left Ventricle	0.0384615384615385
TBL1X	Heart - Left Ventricle	0
ASB11	Heart - Left Ventricle	0.00840336134453781
SNX12	Heart - Left Ventricle	0.037037037037037
TMEM47	Heart - Left Ventricle	0.0357142857142857
FHL1	Heart - Left Ventricle	0.0169971671388102
DNASE1L1	Heart - Left Ventricle	0.0078125
FAM3A	Heart - Left Ventricle	0
CXorf38	Heart - Left Ventricle	0
ARMCX2	Heart - Left Ventricle	0
ZMAT1	Liver	0
TFE3	Liver	0
DDX3X	Liver	0.235714285714286
SUV39H1	Liver	0
ARMCX3	Liver	0
PABIR2	Liver	0
TSPAN7	Liver	0
MTMR1	Liver	0
TENM1	Liver	0
MAGED2	Liver	0.0163934426229508
ZNF275	Liver	0
PJA1	Liver	0
FMR1	Liver	0
TXLNG	Liver	0.117647058823529
CFP	Liver	0
VSIG4	Liver	0
TMEM47	Liver	0
CD99	Liver	0.378571428571429
MED14	Liver	0.0833333333333333
ARSD	Liver	0.493975903614458
VMA21	Liver	0
UBQLN2	Liver	0
SRPX	Liver	0
DHRSX	Liver	0.430769230769231
TMEM30BP1	Liver	0
WDR45	Liver	0
CYBB	Liver	0
PRPS2	Liver	0
JADE3	Liver	0
ABCD1	Liver	0
F9	Liver	0.0927487352445194
TSC22D3	Liver	0.0099009900990099
UTP14A	Liver	0
GPX1P1	Liver	0
MBTPS2	Liver	0
SERPINA7	Liver	0
ATRX	Lung	0
UTP14A	Lung	0
PHEX	Lung	0
TSPAN7	Lung	0.00952380952380952
SOWAHD	Lung	0
MED14	Lung	0
PRPS2	Lung	0
TSC22D3	Lung	0.00836431226765799
BRWD3	Lung	0
CD99P1	Lung	0.4
ARAF	Lung	0
BCLAF3	Lung	0
TXLNG	Lung	0.235294117647059
ATP7A	Lung	0
ARMCX3	Lung	0
AGTR2	Lung	0
FMR1	Lung	0.0163934426229508
TCEAL2	Lung	0
CD99	Lung	0.285251215559157
UBQLN2	Lung	0.0392156862745098
MBTPS2	Lung	0.0769230769230769
EOLA1	Lung	0
RAB40A	Lung	0
COL4A6	Lung	0
PGK1	Lung	0
MAGED2	Lung	0.0110497237569061
TFE3	Lung	0
ZMAT1	Lung	0
FAM120C	Lung	0.4
MAMLD1	Lung	0
ARMCX1	Lung	0.0454545454545455
RPL36A	Lung	0
HUWE1	Lung	0
